Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,prot__0,prot__6,prot__17,target
57742118,203,104,56083,189909,680,0,276.2709359606,291.6989844299,1936,0,1826.0480769231,320.4408789301,4260.1831820579,5.3167429709,188699.732026144,364684.416423296,1059687,22,57739715,285840.173267327,417020.779691041,1059687,456,57742095,560602.86407767,436000.919722273,1062245,67,0,0,0,0,4072,2092,3.5156313456,1.8011116253,0,1936,798.6753246753,794.0607003695,630532.39587123,0,0,1,1,0,0,0,1,0,801.2768729642,276.2709359606,1826.0480769231,0,0,0,0,0,0,203,56083,104,189909,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
392,1,1,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,265306.1224489796,5102.040816326531,392.0,0.0,392.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2551.020408163265,2551.020408163265,44.0,60.0,49.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
204,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,377450.9804,14705.88235,102,120.2081528,187,17,204,102,120.2081528,187,17,0,0,0,0,0,1,0,0,0,60,0,14705.88235,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,0,1,0,4
368942,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,12405.7439922806,119.2599378764,8580.0465116279,18299.9175719631,87954,6,366530,17453.8095238095,27591.5918598747,95900,237,368930,17568.0952380952,31813.5168975465,124585,7,0,0,0,0,712,712,59.6299689382,59.6299689382,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
367034,24,20,1928,2665,640,0,80.3333333333,133.9586784655,976,0,133.25,268.7712537496,12513.8270568939,119.8799021344,8535.6744186047,15031.6330952602,56906,4,366977,15955.5217391304,20359.8156355949,63158,256,367028,19317.2631578947,28403.7613057811,96569,7,0,0,0,0,776,648,65.3890375279,54.4908646065,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,0,104.3863636364,80.3333333333,133.25,0,0,0,0,0,0,24,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
1883,2,0,0,0,0,0,0,0,0,0,0,0,0,1062.134891,1883,0,1883,1883,1883,1883,0,1883,1883,0,0,0,0,0,0,0,0,0,64,0,1062.134891,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
412204,2,0,66.0,0.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,160.1148945667679,4.85196650202327,412204.0,0.0,412204.0,412204.0,412204.0,412204.0,0.0,412204.0,412204.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.85196650202327,0.0,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,49.5,33.0,0.0,0,0,0,0,0,0,2,66,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
817,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,794369.64504284,8567.9314565484,136.1666666667,119.9956943672,327,0,465,232.5,168.9985207036,352,113,490,163.3333333333,149.0547997662,292,0,0,0,0,0,72,92,3671.970624235,4895.9608323134,0,488,81.125,173.7875858627,30202.125,0,0,1,1,0,0,0,1,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0
59282,2,0,0,0,0,0,0,0,0,0,0,0,0,33.73705341,59282,0,59282,59282,59282,59282,0,59282,59282,0,0,0,0,0,0,0,0,0,64,0,33.73705341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
270,1,1,35,51,35,35,35,0,51,51,51,0,318518.5185,7407.407407,270,0,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3703.703704,3703.703704,35,51,40.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,60.5,35,51,0,0,0,0,0,0,1,35,1,51,-1,-1,0,8,0,0,0,0,0,0,0,0,0,0,1,4
11663,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39012.261,600.1886307,1943.833333,4048.592912,10172.0,22.0,1098.0,549.0,684.4793642,1033.0,65.0,10652.0,3550.666667,5737.941907,10172.0,34.0,0,0,0,0,72,92,257.2236989,342.9649318,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
69815151,32,45,2929.0,21010.0,670.0,0.0,91.53125,159.6576952016306,1430.0,0.0,466.88888888888886,620.6711990851012,342.89118704333964,1.1029124609355927,918620.4078947369,6733244.427743894,58121267.0,0.0,69815151.0,2252101.6451612907,10519270.908267096,58211819.0,21.0,69659118.0,1583161.7727272727,8849017.503070911,58216677.0,0.0,0,0,0,0,652,912,0.4583532305186878,0.6445592304169048,0.0,1430.0,306.9102564102563,515.6102722798032,265853.9528804528,0,0,1,1,0,0,0,1,1.0,310.8961038961039,91.53125,466.8888888888889,0,0,0,0,0,0,32,2929,45,21010,8192,230,16,20,1135869.0,1234639.5526500845,2008891.0,262847.0,33693652.0,34545864.42942845,58121267.0,9266037.0,0,1,0,0
254,1,1,34,66,34,34,34,0,66,66,66,0,393700.7874,7874.015748,254,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3937.007874,3937.007874,34,66,44.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,67,34,66,0,0,0,0,0,0,1,34,1,66,-1,-1,0,8,0,0,0,0,0,0,0,0,0,0,1,4
15973868,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12520449,16000000.0,0.0,16000000.0,16000000.0,16000000.0,16000000.0,0.0,16000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.12520449,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,16000000.0,0.0,16000000.0,16000000.0,0,1,0,6
196,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10204.0816326531,196.0,0.0,196,196,196,196.0,0.0,196,196,0,0.0,0.0,0,0,0,0,0,0,40,0,10204.0816326531,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
3079996,9,10,1333,3927,661,0,148.1111111,209.3349257,1173,0,392.7,545.3555517,1707.794426,6.16883918,171110.8889,235429.2046,938409,3,3079996,384999.5,382149.6693,1177775,3,2903808,322645.3333,256371.5489,938409,129392,0,0,0,0,192,224,2.922081717,3.246757463,0,1173,263,421.9920179,178077.2632,0,0,1,1,0,0,0,1,1,276.8421053,148.1111111,392.7,0,0,0,0,0,0,9,1333,10,3927,8192,62872,6,20,0,0,0,0,0,0,0,0,0,1,0,4
413206,22,20,1928,2665,640,0,87.6363636364,137.7805520365,976,0,133.25,268.7712537496,11115.5210718141,101.6442162021,10078.1951219512,36206.7717659415,224916,5,413152,19673.9047619048,50219.8510321414,224916,182,413201,21747.4210526316,62342.5702891476,262520,8,0,0,0,0,712,648,53.2422084868,48.4020077153,0,976,106.8139534884,207.2870399796,42967.9169435216,0,0,0,1,0,0,0,0,0,109.3571428571,87.6363636364,133.25,0,0,0,0,0,0,22,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
359731,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,12767.8737723466,122.3136176754,8365.8372093023,23958.9223870578,125701,2,357742,17035.3333333333,32491.9962996017,125701,162,359729,17129.9523809524,43088.6352411819,163929,9,0,0,0,0,712,712,61.1568088377,61.1568088377,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
89479622,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5271867823,0.0670543736,17895924.4,15345163.1815337,41990372,4000287,89479622,17895924.4,15345163.1815337,41990372,4000287,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670543736,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000287.0,0.0,4000287,4000287,21369833.75,15281090.8078278,41990372,7200352,0,0,1,3
18,1,1,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,172,255,0,20,0,0,0,0,0,0,0,0,0,1,0,4
578,1,1,35,63,35,35,35,0,63,63,63,0,169550.173,3460.207612,578,0,578,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1730.103806,1730.103806,35,63,44.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,66.5,35,63,0,0,0,0,0,0,1,35,1,63,-1,-1,0,8,0,0,0,0,0,0,0,0,0,0,1,4
486,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4115.226337,486.0,0.0,486.0,486.0,486.0,486.0,0.0,486.0,486.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4115.226337,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
296912,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,15415.3419194913,148.1920569058,6904.9302325581,14312.7604761415,50951,3,296841,14135.2857142857,25101.6668174503,88815,295,296896,14137.9047619048,25187.1678378192,97231,8,0,0,0,0,712,712,74.0960284529,74.0960284529,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
5005016,5,3,646,364,646,0,129.2,288.899982693,364,0,121.3333333333,210.155497985,201.7975566911,1.5983964886,715002.285714286,1862148.20862883,4937616,18,5005016,1251254.0,2457770.21434158,4937616,365,3217,1608.5,740.3407999023,2132,1085,0,0,0,0,112,72,0.9989978054,0.5993986832,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
119999535,96059,0,3073888.0,0.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,25615.83259,800.4947686,1249.240407,26187.32011,811439.0,0.0,120000000.0,1249.240407,26187.32011,811439.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,768472,0,800.4947686,0.0,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.00033313,32.0,0.0,0,0,0,0,0,0,96059,3073888,0,0,-1,-1,96058,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,6
1398284,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1951.677914,10.72743448,99877.42857,251980.5325,969056,4,1398284,199754.8571,386291.1355,1074055,4,1335344,222557.3333,366060.9679,969056,63345,0,0,0,0,168,148,5.721298391,5.006136093,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,0,1,0,4
15626,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.9918085,15626.0,0.0,15626.0,15626.0,15626.0,15626.0,0.0,15626.0,15626.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,127.9918085,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
56591072,153,104,54995,72488,646,0,359.4444444444,271.4171844443,1068,0,697.0,368.2436930563,2252.7051616905,4.5413523886,221058.875,415098.036493313,1108997,4,56589525,372299.506578947,484125.283168705,1108997,312,56591068,549427.844660194,556648.566600091,1162114,29,0,0,0,0,3072,2092,2.7036066749,1.8377457137,0,1068,494.1201550388,355.4163628114,126320.790954062,0,0,1,1,0,0,0,1,0,496.0428015564,359.4444444444,697.0,0,0,0,0,0,0,153,54995,104,72488,8192,1228,101,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
9319,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,48824.98122,751.1535572,1553.166667,3407.26491,8498.0,1.0,558.0,279.0,319.6122651,505.0,53.0,8836.0,2945.333333,4811.684147,8498.0,1.0,0,0,0,0,72,92,321.9229531,429.2306041,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
389730,23,20,1912,2665,640,0,83.1304347826,135.7374820439,976,0,133.25,268.7712537496,11744.0279167629,110.3327944988,9279.2857142857,21486.6255624916,117028,5,389665,17712.0454545455,27913.5726543767,117028,208,389723,20511.7368421053,37415.614843185,153991,14,0,0,0,0,744,648,59.0152156621,51.3175788366,0,976,104.0227272727,205.4948071133,42228.1157505285,0,0,0,1,0,0,0,0,0,106.4418604651,83.1304347826,133.25,0,0,0,0,0,0,23,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
122050,2,2,70,280,35,35,35,0,140,140,140,0,2867.677181,32.7734535,40683.33333,42705.3914,85174,21,85174,85174,0,85174,85174,21,21,0,21,21,0,0,0,0,16,16,16.38672675,16.38672675,35,140,77,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,96.25,35,140,0,0,0,0,0,0,2,70,2,280,-1,-1,1,8,0,0,0,0,0,0,0,0,0,0,1,4
87736289,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0227955846,87736289.0,0.0,87736289,87736289,87736289,87736289.0,0.0,87736289,87736289,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0227955846,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63327,-1,0,20,0.0,0.0,0,0,87736289.0,0.0,87736289,87736289,0,1,0,0
10238,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44442.27388,683.7272905,1706.333333,3765.764447,9386.0,2.0,565.0,282.5,258.0939751,465.0,100.0,9808.0,3269.333333,5301.310153,9386.0,2.0,0,0,0,0,72,92,293.0259816,390.7013088,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
1395449,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1944.177107,10.74922838,99674.92857,251992.8004,968775,3,1395449,199349.8571,383643.5817,1067595,3,1331961,221993.5,366081.8199,968775,65095,0,0,0,0,168,148,5.732921805,5.016306579,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,0,1,0,4
118129054,51,83,1022,110147,250,0,20.03921569,55.58307684,1460,0,1327.072289,401.2393843,941.08093,1.134352604,888188.3759,7192781.408,58900000,0,118000000,2362581.08,11700000,58900000,10,118000000,1439694.866,9150299.648,59000000,0,0,0,0,0,1032,1672,0.431731215,0.702621389,0,1460,823.4740741,712.3883817,507497.2064,0,0,1,1,0,0,0,1,1,829.619403,20.03921569,1327.072289,0,0,0,0,0,0,51,1022,83,110147,8192,131,8,20,144039,93978.73386,210492,77586,58900000,10774.89313,58900000,58900000,0,1,0,4
56303473,153,104,54995,72485,646,0,359.4444444444,271.4171844443,1068,0,696.9711538462,368.21341049,2264.1587313806,4.5645496859,219935.44140625,412932.896502696,1208932,8,56301732,370406.131578947,481587.212965966,1208932,320,56303465,546635.582524272,555015.582035766,1261730,28,0,0,0,0,3072,2092,2.7174167391,1.8471329468,0,1068,494.1085271318,355.3971251723,126307.116580702,0,0,1,1,0,0,0,1,0,496.0311284047,359.4444444444,696.9711538462,0,0,0,0,0,0,153,54995,104,72485,8192,1228,101,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
19543,2,16,0,129.0,0,0,0.0,0.0,112,0,8.0625,28.03918389,6600.828941,921.0458988,1149.588235,1553.772589,6894.0,1.0,393.0,393.0,0.0,393.0,393.0,19162.0,1277.466667,1614.429526,6894.0,1.0,0,0,0,0,52,332,102.3384332,818.7074656,0,112,6.789473684,25.773757,664.2865497,0,0,1,1,0,0,0,1,8,7.166666667,0.0,8.0625,0,0,0,0,0,0,2,0,16,129,8192,4750,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
5008499,4,4,646,364,646,0,161.5,323.0,364,0,91.0,182.0,201.6572230523,1.5972849351,715499.857142857,1869512.85885632,4954949,15,53550,17850.0,29970.2216875351,52456,366,5008475,1669491.66666667,2888809.07504621,5005201,1085,0,0,0,0,92,92,0.7986424675,0.7986424675,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,1,126.25,161.5,91.0,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
375439,23,20,1928,2665,640,0,83.8260869565,135.8473917085,976,0,133.25,268.7712537496,12233.6784404391,114.5325871846,8939.0238095238,15697.3468093521,63343,9,375389,17063.1363636364,19050.5448573386,63343,262,375418,19758.8421052632,31465.378090253,105142,9,0,0,0,0,744,648,61.2616164011,53.2709707835,0,976,104.3863636364,205.4944367389,42227.9635306554,0,0,0,1,0,0,0,0,0,106.8139534884,83.8260869565,133.25,0,0,0,0,0,0,23,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
14098711,10,13,1418.0,4220.0,661.0,0.0,141.79999999999998,198.36935247159528,1173.0,0.0,324.6153846153846,494.53842763758655,399.8947137791533,1.631354809670189,640850.5,2106285.4223228595,10022722.0,4.0,14098711.0,1566523.4444444445,3349983.5043276744,10436484.0,4.0,13895540.0,1157961.6666666667,2798880.6866408167,10022722.0,122046.0,0,0,0,0,212,296,0.7092846998566039,0.9220701098135852,0.0,1173.0,234.91666666666663,392.0659789934061,153715.73188405798,0,0,0,1,0,0,0,0,1.0,245.1304347826087,141.8,324.61538461538464,0,0,0,0,0,0,10,1418,13,4220,8192,62872,7,20,409896.0,0.0,409896.0,409896.0,10022722.0,0.0,10022722.0,10022722.0,0,1,0,0
31702751,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063086008,31700000.0,0.0,31700000.0,31700000.0,31700000.0,31700000.0,0.0,31700000.0,31700000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.063086008,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,31700000.0,0.0,31700000.0,31700000.0,0,1,0,6
86,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23255.8139534884,86.0,0.0,86,86,86,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0,0,0,40,0,23255.8139534884,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0
57245410,203,104,56330,189999,680,0,277.4876847291,292.8687801257,1935,0,1826.9134615385,320.4017232835,4303.0349507498,5.3628753816,187076.503267974,362950.344106271,1019169,21,57243208,283382.217821782,415294.233685636,1019169,399,57245386,555780.446601942,435880.000465696,1021765,32,0,0,0,0,4072,2092,3.5461358387,1.816739543,0,1935,799.7694805195,794.1887111403,630735.708902662,0,0,1,1,0,0,0,1,0,802.3745928339,277.4876847291,1826.9134615385,0,0,0,0,0,0,203,56330,104,189999,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
19758,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.2248203,19758.0,0.0,19758.0,19758.0,19758.0,19758.0,0.0,19758.0,19758.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,101.2248203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
5007572,5,3,646,364,646,0,129.2,288.899982693,364,0,121.3333333333,210.155497985,201.6945537678,1.5975806239,715367.428571429,1868828.45615802,4953260,24,5007572,1251893.0,2467703.09897375,4953260,345,3478,1739.0,941.8662325405,2405,1073,0,0,0,0,112,72,0.9984878899,0.599092734,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
10777,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42219.54162,649.5314095,1796.166667,3887.794923,9717.0,1.0,667.0,333.5,398.1011178,615.0,52.0,10181.0,3393.666667,5481.03725,9717.0,1.0,0,0,0,0,72,92,278.3706041,371.1608054,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
50199,3,0,0,0,0,0,0,0,0,0,0,0,0,59.76214666,25099.5,26746.314,44012,6187,50199,25099.5,26746.314,44012,6187,0,0,0,0,0,0,0,0,0,96,0,59.76214666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
708,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2824.858757,708.0,0.0,708.0,708.0,708.0,708.0,0.0,708.0,708.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2824.858757,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
133,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15037.5939849624,133.0,0.0,133,133,133,133.0,0.0,133,133,0,0.0,0.0,0,0,0,0,0,0,40,0,15037.5939849624,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0
385874,24,20,1912,2665,640,0,79.6666666667,133.8339875812,976,0,133.25,268.7712537496,11861.3848043662,114.0268585082,8973.8139534884,19279.8260171164,104288,5,385063,16741.8695652174,25010.7117947933,104288,219,385866,20308.7368421053,36440.3333163224,141785,9,0,0,0,0,776,648,62.1964682772,51.830390231,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,0,104.0227272727,79.6666666667,133.25,0,0,0,0,0,0,24,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
